CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GLAZLOC,GLAZTYPE,GLAZPRE,GLAZIMP,GLAZOCC,CASEWGT,PSUSTRAT,VERSION
31720,73,139,1-73-2023-139-08,8,1,5,99,1,6,1,38.19393659,3,8
31720,73,139,1-73-2023-139-08,8,1,7,99,9,6,1,38.19393659,3,8
31720,73,139,1-73-2023-139-08,8,1,8,99,9,6,1,38.19393659,3,8
31720,73,139,1-73-2023-139-08,8,1,10,99,1,6,1,38.19393659,3,8
31720,73,139,1-73-2023-139-08,8,1,13,99,2,9,9,38.19393659,3,8
31726,10,149,1-10-2023-149-09,9,1,1,1,1,2,3,897.1060013,4,8
31758,18,80,1-18-2023-080-06,6,1,1,1,1,2,3,241.5601277,6,8
31778,33,62,1-33-2023-062-08,8,1,8,2,9,9,9,27.93347209,12,8
31778,33,62,1-33-2023-062-08,8,1,9,2,1,6,9,27.93347209,12,8
31802,16,111,1-16-2023-111-03,3,2,1,1,1,1,3,157.4663443,5,8
31819,22,77,1-22-2023-077-09,9,1,1,1,1,1,3,173.8768494,12,8
31838,66,79,1-66-2023-079-08,8,1,2,2,2,6,1,146.4964083,6,8
31863,59,128,1-59-2023-128-06,6,1,1,1,1,2,3,224.322958,6,8
31873,12,100,1-12-2023-100-08,8,1,1,1,1,2,3,289.2033845,9,8
31875,77,104,1-77-2023-104-05,5,1,1,1,1,1,2,76.33062011,9,8
31876,59,130,1-59-2023-130-08,8,1,2,2,2,1,2,68.93561693,6,8
31886,11,76,1-11-2023-076-05,5,1,1,1,1,2,3,262.1111357,8,8
31893,14,80,1-14-2023-080-05,5,1,1,1,1,1,3,295.8503336,8,8
31894,16,112,1-16-2023-112-08,8,1,1,1,1,2,3,519.0194959,5,8
31894,16,112,1-16-2023-112-08,8,1,2,99,9,1,3,519.0194959,5,8
31898,28,90,1-28-2023-090-04,4,1,1,1,1,2,3,108.3510433,3,8
31900,28,92,1-28-2023-092-08,8,1,1,1,1,5,1,53.0882662,3,8
31900,28,92,1-28-2023-092-08,8,1,2,2,2,6,9,53.0882662,3,8
31900,28,92,1-28-2023-092-08,8,1,3,2,2,1,8,53.0882662,3,8
31900,28,92,1-28-2023-092-08,8,1,10,99,1,6,1,53.0882662,3,8
31909,32,161,1-32-2023-161-01,1,1,1,1,1,1,3,106.4850065,7,8
29943,13,69,1-13-2023-069-02,2,2,1,1,1,1,3,65.79094263,7,8
29943,13,69,1-13-2023-069-02,2,2,3,5,2,1,8,65.79094263,7,8
29944,13,70,1-13-2023-070-02,2,1,1,1,1,2,3,65.79094262,7,8
29955,32,71,1-32-2023-071-03,3,1,1,1,1,2,3,695.6227366,7,8
29961,16,53,1-16-2023-053-05,5,1,1,1,1,2,3,34.0729403,5,8
29963,48,33,1-48-2023-033-03,3,1,2,3,2,2,3,109.8902635,12,8
29972,73,67,1-73-2023-067-03,3,1,1,1,1,1,2,31.6102783,3,8
29975,18,39,1-18-2023-039-03,3,2,1,1,1,2,3,45.40318594,6,8
30003,66,35,1-66-2023-035-01,1,1,1,1,1,5,1,103.5334329,6,8
30003,66,35,1-66-2023-035-01,1,1,2,5,9,6,1,103.5334329,6,8
30003,66,35,1-66-2023-035-01,1,1,4,5,9,6,1,103.5334329,6,8
30003,66,35,1-66-2023-035-01,1,1,5,5,1,6,1,103.5334329,6,8
30007,21,41,1-21-2023-041-01,1,1,1,1,1,9,9,42.02620095,11,8
30007,21,41,1-21-2023-041-01,1,1,2,99,9,9,9,42.02620095,11,8
30007,21,41,1-21-2023-041-01,1,1,3,2,2,1,8,42.02620095,11,8
30007,21,41,1-21-2023-041-01,1,1,13,6,2,6,9,42.02620095,11,8
30046,12,50,1-12-2023-050-04,4,1,1,1,1,2,4,565.5945473,9,8
30046,12,50,1-12-2023-050-04,4,1,2,2,2,1,2,565.5945473,9,8
30051,17,70,1-17-2023-070-08,8,1,2,2,9,9,9,96.51236051,4,8
30059,24,66,1-24-2023-066-01,1,1,4,99,1,6,9,118.487397,1,8
31918,76,101,1-76-2023-101-08,8,1,1,1,1,2,3,21.68884603,3,8
31920,27,106,1-27-2023-106-03,3,1,1,1,1,2,3,95.44522103,3,8
31948,77,106,1-77-2023-106-02,2,1,1,1,1,2,3,78.87882297,9,8
31950,18,87,1-18-2023-087-06,6,1,1,1,1,2,3,349.7396888,6,8
32002,32,167,1-32-2023-167-05,5,4,1,1,1,2,3,136.0940297,7,8
32006,32,164,1-32-2023-164-08,8,1,1,1,1,2,3,625.7196368,7,8
32024,20,102,1-20-2023-102-08,8,1,1,1,1,3,1,71.32403674,11,8
32024,20,102,1-20-2023-102-08,8,1,2,2,2,1,1,71.32403674,11,8
30064,16,55,1-16-2023-055-01,1,1,1,1,1,2,3,57.74795326,5,8
30065,16,56,1-16-2023-056-02,2,1,1,1,1,1,3,38.42221025,5,8
30067,52,66,1-52-2023-066-08,8,1,1,1,1,2,3,27.7644864,12,8
30067,52,66,1-52-2023-066-08,8,1,3,2,9,6,9,27.7644864,12,8
2300071,33,93,1-33-2023-093-05,5,1,1,1,1,5,3,39.27429911,12,8
2300073,17,184,1-17-2023-184-07,7,1,1,1,1,2,3,143.7653943,4,8
2300078,27,141,1-27-2023-141-04,4,2,1,1,1,1,3,66.69540998,3,8
2300080,27,143,1-27-2023-143-09,9,1,1,1,1,2,3,155.8234704,3,8
2300087,26,146,1-26-2023-146-02,2,2,1,1,1,1,3,49.99918935,10,8
2300098,26,147,1-26-2023-147-05,5,2,1,1,1,5,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,2,99,2,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,3,99,2,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,4,99,2,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,5,99,1,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,6,99,1,6,1,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,7,99,2,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,8,99,1,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,9,99,1,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,10,99,9,1,9,117.7587233,10,8
2300098,26,147,1-26-2023-147-05,5,2,13,99,1,9,8,117.7587233,10,8
2300099,29,96,1-29-2023-096-01,1,1,3,99,9,9,8,34.60707965,2,8
2300106,66,113,1-66-2023-113-09,9,1,1,1,1,1,3,136.4050365,6,8
2300115,10,175,1-10-2023-175-01,1,1,1,1,1,2,3,28.38549085,4,8
32024,20,102,1-20-2023-102-08,8,1,3,2,2,9,9,71.32403674,11,8
32024,20,102,1-20-2023-102-08,8,1,4,2,3,1,1,71.32403674,11,8
32024,20,102,1-20-2023-102-08,8,1,5,2,1,6,1,71.32403674,11,8
30067,52,66,1-52-2023-066-08,8,1,4,6,9,6,1,27.7644864,12,8
30067,52,66,1-52-2023-066-08,8,1,10,6,1,6,1,27.7644864,12,8
30072,31,44,1-31-2023-044-02,2,1,1,1,1,2,1,194.4867666,6,8
30072,31,44,1-31-2023-044-02,2,1,11,99,1,6,1,194.4867666,6,8
30072,31,44,1-31-2023-044-02,2,1,12,99,1,6,1,194.4867666,6,8
30088,32,76,1-32-2023-076-08,8,2,5,6,9,1,8,638.6767521,7,8
30090,32,78,1-32-2023-078-05,5,1,1,1,1,2,3,150.053128,7,8
30094,66,38,1-66-2023-038-10,10,1,2,2,2,1,2,112.3254186,6,8
30094,66,38,1-66-2023-038-10,10,1,3,2,2,1,2,112.3254186,6,8
30110,21,44,1-21-2023-044-08,8,1,1,1,1,2,3,131.360103,11,8
30142,77,42,1-77-2023-042-09,9,1,2,2,2,1,2,1553.692437,9,8
30155,19,78,1-19-2023-078-05,5,1,1,1,1,2,3,43.48554189,9,8
30156,19,79,1-19-2023-079-08,8,1,1,1,1,2,3,82.85475236,9,8
31415,59,110,1-59-2023-110-05,5,1,2,2,3,1,2,49.55652444,6,8
31429,11,67,1-11-2023-067-05,5,1,1,1,1,2,3,353.9946691,8,8
31430,13,108,1-13-2023-108-07,7,2,1,1,1,1,3,8310.633032,7,8
31435,14,69,1-14-2023-069-03,3,1,3,11,7,7,7,469.8040078,8,8
31438,16,99,1-16-2023-099-01,1,1,2,2,2,6,1,53.12913948,5,8
31438,16,99,1-16-2023-099-01,1,1,3,2,2,6,1,53.12913948,5,8
31439,76,82,1-76-2023-082-06,6,1,1,1,1,5,2,21.42934359,3,8
31447,32,138,1-32-2023-138-06,6,2,1,1,1,2,3,931.7542266,7,8
31463,73,131,1-73-2023-131-01,1,1,1,99,1,1,3,123.4621072,3,8
31476,77,89,1-77-2023-089-05,5,1,1,1,1,2,3,76.33062011,9,8
31483,66,70,1-66-2023-070-09,9,1,1,1,1,1,3,136.4050365,6,8
31486,19,115,1-19-2023-115-06,6,2,1,1,1,1,2,259.074015,9,8
31517,16,102,1-16-2023-102-06,6,1,1,1,1,2,3,467.521287,5,8
31531,31,79,1-31-2023-079-08,8,1,1,1,1,9,4,249.1998599,6,8
31532,31,80,1-31-2023-080-09,9,1,1,1,1,1,3,510.5261211,6,8
31539,26,99,1-26-2023-099-06,6,1,1,1,1,1,3,884.9618839,10,8
31551,26,101,1-26-2023-101-01,1,1,1,1,1,2,3,65.83404594,10,8
30181,52,69,1-52-2023-069-03,3,1,1,1,1,1,3,35.99747396,12,8
30184,25,66,1-25-2023-066-01,1,1,1,1,1,3,3,44.13062928,2,8
30208,66,41,1-66-2023-041-08,8,1,1,1,1,5,2,128.7448736,6,8
30208,66,41,1-66-2023-041-08,8,1,2,5,3,6,9,128.7448736,6,8
30208,66,41,1-66-2023-041-08,8,1,3,4,3,1,1,128.7448736,6,8
30208,66,41,1-66-2023-041-08,8,1,4,5,2,6,9,128.7448736,6,8
30208,66,41,1-66-2023-041-08,8,1,7,4,2,6,1,128.7448736,6,8
30208,66,41,1-66-2023-041-08,8,1,10,5,1,6,1,128.7448736,6,8
30260,16,61,1-16-2023-061-03,3,2,1,1,1,3,3,475.0561776,5,8
30264,77,46,1-77-2023-046-08,8,1,1,1,1,2,3,410.2781719,9,8
30277,28,45,1-28-2023-045-09,9,1,1,1,1,2,3,54.57625078,3,8
30286,48,43,1-48-2023-043-01,1,1,2,99,9,6,1,72.66818926,12,8
30300,59,71,1-59-2023-071-06,6,1,1,1,1,1,3,186.0656746,6,8
30309,33,42,1-33-2023-042-05,5,1,2,3,2,4,3,23.0841485,12,8
30331,66,43,1-66-2023-043-01,1,1,2,2,3,1,8,103.5334329,6,8
30342,20,62,1-20-2023-062-03,3,2,1,1,1,4,3,403.0484466,11,8
30343,28,46,1-28-2023-046-09,9,1,1,1,1,1,3,54.57625078,3,8
30364,54,46,1-54-2023-046-08,8,1,1,1,1,3,9,156.9645701,9,8
30364,54,46,1-54-2023-046-08,8,1,2,2,2,6,1,156.9645701,9,8
30367,12,58,1-12-2023-058-06,6,1,1,1,1,2,3,287.591337,9,8
30375,19,87,1-19-2023-087-06,6,2,1,1,1,1,3,222.0036435,9,8
30849,19,104,1-19-2023-104-01,1,1,3,2,2,6,1,54.03677053,9,8
30849,19,104,1-19-2023-104-01,1,1,6,6,1,6,1,54.03677053,9,8
30849,19,104,1-19-2023-104-01,1,1,7,6,2,6,1,54.03677053,9,8
30849,19,104,1-19-2023-104-01,1,1,9,6,1,6,1,54.03677053,9,8
30849,19,104,1-19-2023-104-01,1,1,10,6,1,6,1,54.03677053,9,8
30849,19,104,1-19-2023-104-01,1,1,13,6,2,6,1,54.03677053,9,8
30852,13,96,1-13-2023-096-07,7,1,1,1,1,1,3,4122.029753,7,8
30857,14,59,1-14-2023-059-01,1,2,1,1,1,1,3,189.9751371,8,8
30861,16,79,1-16-2023-079-02,2,2,1,1,1,4,3,18.04945142,5,8
30905,21,71,1-21-2023-071-08,8,1,1,1,1,3,9,79.17377092,11,8
30905,21,71,1-21-2023-071-08,8,1,3,99,9,6,9,79.17377092,11,8
30905,21,71,1-21-2023-071-08,8,1,7,4,2,6,9,79.17377092,11,8
30905,21,71,1-21-2023-071-08,8,1,8,6,1,6,1,79.17377092,11,8
30905,21,71,1-21-2023-071-08,8,1,13,6,2,6,9,79.17377092,11,8
30920,23,69,1-23-2023-069-05,5,1,1,1,1,2,1,161.177646,5,8
30920,23,69,1-23-2023-069-05,5,1,2,2,2,6,1,161.177646,5,8
30920,23,69,1-23-2023-069-05,5,1,10,2,1,6,1,161.177646,5,8
30925,54,60,1-54-2023-060-07,7,1,1,1,1,3,3,158.5909577,9,8
30929,48,67,1-48-2023-067-09,9,1,1,1,1,1,3,831.7292288,12,8
30952,11,55,1-11-2023-055-01,1,1,1,1,1,2,3,140.8562261,8,8
30960,16,82,1-16-2023-082-06,6,2,1,1,1,2,3,499.7172244,5,8
30965,25,80,1-25-2023-080-03,3,1,1,1,1,1,3,172.2482691,2,8
32024,20,102,1-20-2023-102-08,8,1,7,2,2,6,1,71.32403674,11,8
32024,20,102,1-20-2023-102-08,8,1,8,2,1,6,1,71.32403674,11,8
32024,20,102,1-20-2023-102-08,8,1,10,2,1,6,1,71.32403674,11,8
32045,23,87,1-23-2023-087-07,7,1,1,1,1,2,3,2143.052769,5,8
32058,77,109,1-77-2023-109-05,5,1,1,1,1,2,3,76.33062011,9,8
32077,33,73,1-33-2023-073-05,5,1,1,1,1,2,3,23.0841485,12,8
32090,24,103,1-24-2023-103-05,5,2,3,2,2,6,1,92.7130656,1,8
32090,24,103,1-24-2023-103-05,5,2,7,2,9,6,1,92.7130656,1,8
32090,24,103,1-24-2023-103-05,5,2,10,2,1,6,1,92.7130656,1,8
32093,13,132,1-13-2023-132-01,1,1,1,1,1,5,4,87.74176085,7,8
32110,16,118,1-16-2023-118-03,3,1,1,1,1,2,3,264.9755872,5,8
32111,32,168,1-32-2023-168-03,3,2,1,1,1,2,3,636.887601,7,8
32112,32,169,1-32-2023-169-02,2,1,1,1,1,2,3,27.43667235,7,8
32127,22,89,1-22-2023-089-08,8,1,1,1,1,1,3,67.19881414,12,8
32154,77,111,1-77-2023-111-06,6,1,1,1,1,2,3,945.2423915,9,8
32155,77,112,1-77-2023-112-08,8,1,1,1,1,2,3,290.4779251,9,8
32155,77,112,1-77-2023-112-08,8,2,1,1,1,2,3,290.4779251,9,8
32159,18,93,1-18-2023-093-08,8,1,1,1,1,2,3,189.796596,6,8
32160,18,94,1-18-2023-094-01,1,1,1,1,1,5,9,44.11670831,6,8
32160,18,94,1-18-2023-094-01,1,1,2,99,9,6,1,44.11670831,6,8
32160,18,94,1-18-2023-094-01,1,1,3,99,9,6,1,44.11670831,6,8
32160,18,94,1-18-2023-094-01,1,1,4,99,9,6,1,44.11670831,6,8
32160,18,94,1-18-2023-094-01,1,1,5,99,1,6,1,44.11670831,6,8
32160,18,94,1-18-2023-094-01,1,1,7,99,9,6,1,44.11670831,6,8
32160,18,94,1-18-2023-094-01,1,1,10,99,1,6,1,44.11670831,6,8
32165,54,89,1-54-2023-089-03,3,2,1,1,1,2,3,129.9078908,9,8
32179,30,143,1-30-2023-143-06,6,1,1,1,1,1,3,355.16514,10,8
2300124,66,116,1-66-2023-116-01,1,1,1,1,1,2,3,103.5334329,6,8
2300154,14,101,1-14-2023-101-09,9,1,1,1,1,1,3,10544.3506,8,8
2300156,16,149,1-16-2023-149-02,2,1,1,1,1,1,3,15.68987138,5,8
2300157,16,150,1-16-2023-150-02,2,1,1,1,1,2,4,15.68987138,5,8
2300157,16,150,1-16-2023-150-02,2,1,2,2,4,1,1,15.68987138,5,8
2300157,16,150,1-16-2023-150-02,2,1,3,2,2,6,1,15.68987138,5,8
2300166,32,212,1-32-2023-212-06,6,1,1,1,1,2,3,2050.547185,7,8
2300183,26,149,1-26-2023-149-05,5,1,1,1,1,2,3,149.0353431,10,8
2300186,24,131,1-24-2023-131-10,10,1,1,1,1,1,3,3895.494908,1,8
2300194,18,133,1-18-2023-133-06,6,1,1,1,1,2,3,122.2911316,6,8
2300211,16,151,1-16-2023-151-01,1,1,1,1,1,2,3,15.19610288,5,8
2300252,13,159,1-13-2023-159-05,5,1,1,1,1,2,4,39.63980132,7,8
30377,19,89,1-19-2023-089-04,4,2,1,1,1,2,3,216.5286388,9,8
30390,52,77,1-52-2023-077-09,9,1,1,1,1,1,3,326.5159772,12,8
30392,10,99,1-10-2023-099-03,3,1,1,1,1,1,3,458.5209119,4,8
30415,27,56,1-27-2023-056-03,3,1,1,1,1,1,3,48.54406697,3,8
30423,26,71,1-26-2023-071-02,2,1,1,1,1,2,3,74.56659536,10,8
30428,21,55,1-21-2023-055-01,1,1,1,1,1,4,9,47.90960679,11,8
30428,21,55,1-21-2023-055-01,1,1,2,2,2,6,1,47.90960679,11,8
30428,21,55,1-21-2023-055-01,1,1,3,2,2,6,1,47.90960679,11,8
30428,21,55,1-21-2023-055-01,1,1,4,2,2,6,1,47.90960679,11,8
30428,21,55,1-21-2023-055-01,1,1,5,2,1,6,1,47.90960679,11,8
30428,21,55,1-21-2023-055-01,1,1,10,2,1,6,1,47.90960679,11,8
32181,30,145,1-30-2023-145-04,4,1,1,1,1,2,3,875.4972903,10,8
32188,11,84,1-11-2023-084-08,8,2,2,2,9,6,9,953.8563909,8,8
32195,13,135,1-13-2023-135-02,2,1,1,1,1,1,3,28.70592218,7,8
32195,13,135,1-13-2023-135-02,2,2,1,1,1,2,3,28.70592218,7,8
32199,25,103,1-25-2023-103-03,3,2,1,1,1,1,3,134.4522914,2,8
32200,76,109,1-76-2023-109-03,3,1,1,1,1,2,3,80.33080675,3,8
32204,16,120,1-16-2023-120-01,1,1,1,1,1,3,1,64.82283567,5,8
32204,16,120,1-16-2023-120-01,1,1,2,2,9,6,1,64.82283567,5,8
32208,32,174,1-32-2023-174-01,1,1,1,99,1,2,9,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,2,99,9,6,1,64.05542215,7,8
30428,21,55,1-21-2023-055-01,1,1,13,6,9,6,1,47.90960679,11,8
30429,21,56,1-21-2023-056-02,2,2,1,1,1,2,3,25.02306984,11,8
30451,10,100,1-10-2023-100-03,3,1,1,1,1,1,3,134.9781089,4,8
30461,48,50,1-48-2023-050-09,9,1,1,1,1,2,3,269.5015093,12,8
30462,73,88,1-73-2023-088-01,1,1,1,1,1,1,6,30.71461613,3,8
30467,12,60,1-12-2023-060-04,4,1,1,1,1,1,3,2422.783743,9,8
30479,22,48,1-22-2023-048-01,1,1,1,1,1,2,3,42.48962388,12,8
30492,28,51,1-28-2023-051-08,8,1,2,99,9,9,9,53.0882662,3,8
30512,10,104,1-10-2023-104-08,8,1,1,1,1,1,3,130.1880687,4,8
30530,48,54,1-48-2023-054-08,8,1,2,2,9,9,9,90.36363016,12,8
30534,19,93,1-19-2023-093-09,9,2,1,1,1,1,3,499.505594,9,8
30540,12,62,1-12-2023-062-06,6,1,1,1,1,1,3,2907.474315,9,8
30542,20,66,1-20-2023-066-05,5,1,2,2,2,1,2,35.48649477,11,8
30546,17,91,1-17-2023-091-03,3,2,1,1,1,2,3,57.62015134,4,8
30552,24,75,1-24-2023-075-05,5,2,1,1,1,2,3,67.94873816,1,8
30554,16,68,1-16-2023-068-02,2,2,1,1,1,1,3,32.62164026,5,8
30561,13,88,1-13-2023-088-08,8,1,7,99,9,6,1,749.9955702,7,8
30561,13,88,1-13-2023-088-08,8,1,1,1,1,5,9,749.9955702,7,8
30561,13,88,1-13-2023-088-08,8,1,2,99,9,6,1,749.9955702,7,8
30561,13,88,1-13-2023-088-08,8,1,3,99,9,6,1,749.9955702,7,8
30561,13,88,1-13-2023-088-08,8,1,4,99,9,6,1,749.9955702,7,8
30563,25,71,1-25-2023-071-06,6,1,1,1,1,1,3,393.4461768,2,8
30565,10,105,1-10-2023-105-04,4,1,1,1,1,1,3,1387.981042,4,8
30584,27,64,1-27-2023-064-07,7,1,1,1,1,2,3,32.33037916,3,8
30596,26,75,1-26-2023-075-02,2,1,5,2,2,1,1,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,6,2,1,1,1,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,7,3,2,1,1,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,8,3,2,1,1,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,9,2,1,1,1,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,10,2,1,1,8,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,1,1,1,2,9,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,2,2,2,2,9,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,3,2,2,1,1,64.77087639,10,8
30596,26,75,1-26-2023-075-02,2,1,4,3,2,2,1,64.77087639,10,8
30603,21,63,1-21-2023-063-02,2,2,4,99,2,6,1,43.55612421,11,8
30605,32,100,1-32-2023-100-02,2,1,1,1,1,2,3,20.73120473,7,8
30635,18,56,1-18-2023-056-05,5,1,1,1,1,1,3,45.33580898,6,8
30635,18,56,1-18-2023-056-05,5,1,2,3,2,1,3,45.33580898,6,8
30639,59,84,1-59-2023-084-04,4,1,1,1,1,1,3,62.53023528,6,8
30650,19,97,1-19-2023-097-06,6,1,1,1,1,2,3,79.94135159,9,8
30660,13,90,1-13-2023-090-03,3,2,1,1,1,1,3,369.0089618,7,8
30682,32,103,1-32-2023-103-02,2,1,1,1,1,1,3,26.67993047,7,8
30692,73,98,1-73-2023-098-09,9,1,1,1,1,1,3,64.13040797,3,8
30748,17,97,1-17-2023-097-06,6,2,1,1,1,1,3,133.0821445,4,8
30751,17,100,1-17-2023-100-03,3,1,1,1,1,1,3,61.17374573,4,8
32208,32,174,1-32-2023-174-01,1,1,4,99,9,6,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,5,99,1,6,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,7,99,9,6,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,8,99,1,6,1,64.05542215,7,8
32208,32,174,1-32-2023-174-01,1,1,10,99,1,6,1,64.05542215,7,8
32220,27,114,1-27-2023-114-06,6,1,1,1,1,2,3,72.03525553,3,8
32234,21,114,1-21-2023-114-01,1,2,1,1,1,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,2,2,2,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,3,2,2,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,7,2,9,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,8,2,1,1,1,177.1061628,11,8
32234,21,114,1-21-2023-114-01,1,2,10,2,1,1,1,177.1061628,11,8
32237,66,87,1-66-2023-087-07,7,1,1,1,1,2,3,126.3903999,6,8
32247,29,87,1-29-2023-087-09,9,1,1,1,1,2,3,660.4651836,2,8
32263,59,145,1-59-2023-145-05,5,1,1,1,1,1,3,49.55652444,6,8
32288,66,88,1-66-2023-088-01,1,1,2,2,2,1,8,103.5334329,6,8
32288,66,88,1-66-2023-088-01,1,1,10,6,1,1,8,103.5334329,6,8
