CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
15939,14,1,1-14-2020-001-04,4,1,1,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,2,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,3,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,4,1,9,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,5,1,2,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,6,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,7,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,8,1,9,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,9,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,10,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,11,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,1,12,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,1,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,2,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,3,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,4,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,5,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,6,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,7,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,8,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,9,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,10,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,11,0,8,207.684599173899,8,5
15939,14,1,1-14-2020-001-04,4,3,12,0,8,207.684599173899,8,5
15942,77,1,1-77-2020-001-04,4,2,1,1,9,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,2,0,8,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,3,0,8,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,4,1,1,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,5,1,2,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,6,1,9,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,7,1,9,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,8,1,2,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,9,1,2,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,10,1,9,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,11,1,9,316.720071630832,9,5
15942,77,1,1-77-2020-001-04,4,2,12,1,9,316.720071630832,9,5
15956,24,1,1-24-2020-001-07,7,1,1,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,2,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,3,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,4,1,9,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,5,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,6,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,7,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,8,1,9,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,9,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,10,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,11,0,8,168.537590669271,1,5
15956,24,1,1-24-2020-001-07,7,1,12,0,8,168.537590669271,1,5
15960,12,1,1-12-2020-001-06,6,1,1,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,2,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,3,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,4,1,3,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,5,1,2,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,6,9,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,7,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,8,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,9,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,10,0,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,11,9,8,303.527978887584,9,5
15960,12,1,1-12-2020-001-06,6,1,12,0,8,303.527978887584,9,5
15966,19,1,1-19-2020-001-06,6,1,1,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,2,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,3,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,4,1,1,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,5,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,6,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,7,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,8,1,2,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,9,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,10,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,11,0,8,359.536838926933,9,5
15966,19,1,1-19-2020-001-06,6,1,12,0,8,359.536838926933,9,5
15983,18,1,1-18-2020-001-04,4,1,1,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,2,0,8,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,3,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,4,1,1,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,5,1,2,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,6,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,7,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,8,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,9,0,8,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,10,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,11,1,9,278.429574257875,6,5
15983,18,1,1-18-2020-001-04,4,1,12,1,9,278.429574257875,6,5
15986,17,1,1-17-2020-001-02,2,1,1,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,2,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,3,1,2,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,4,1,1,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,5,1,2,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,6,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,7,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,8,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,9,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,10,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,11,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,1,12,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,1,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,2,1,9,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,3,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,4,1,1,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,5,1,2,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,6,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,7,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,8,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,9,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,10,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,11,0,8,119.444253944114,4,5
15986,17,1,1-17-2020-001-02,2,2,12,0,8,119.444253944114,4,5
15995,22,1,1-22-2020-001-10,10,2,1,1,2,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,2,1,9,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,3,1,2,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,4,9,8,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,5,1,2,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,6,1,9,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,7,1,9,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,8,0,8,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,9,1,9,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,10,1,2,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,11,1,9,253.19159122996,12,5
15995,22,1,1-22-2020-001-10,10,2,12,1,9,253.19159122996,12,5
15999,32,1,1-32-2020-001-04,4,1,1,1,3,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,2,1,9,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,3,1,2,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,4,1,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,5,1,2,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,6,1,9,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,7,1,2,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,8,1,1,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,9,1,3,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,10,1,3,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,11,1,2,954.914109122814,7,5
15999,32,1,1-32-2020-001-04,4,1,12,1,2,954.914109122814,7,5
16001,26,2,1-26-2020-002-03,3,1,1,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,2,1,1,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,3,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,4,1,1,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,5,1,2,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,6,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,7,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,8,9,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,9,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,10,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,11,0,8,64.9627567568958,10,5
16001,26,2,1-26-2020-002-03,3,1,12,0,8,64.9627567568958,10,5
16010,54,1,1-54-2020-001-06,6,2,1,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,2,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,3,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,4,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,5,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,6,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,7,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,8,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,9,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,10,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,11,0,8,208.580524457511,9,5
16010,54,1,1-54-2020-001-06,6,2,12,0,8,208.580524457511,9,5
16012,12,2,1-12-2020-002-07,7,1,1,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,2,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,3,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,4,1,2,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,5,1,2,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,6,9,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,7,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,8,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,9,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,10,0,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,11,9,8,2042.92987095787,9,5
16012,12,2,1-12-2020-002-07,7,1,12,0,8,2042.92987095787,9,5
16015,17,2,1-17-2020-002-02,2,2,1,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,2,1,9,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,3,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,4,1,1,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,5,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,6,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,7,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,8,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,9,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,10,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,11,0,8,77.66577484336,4,5
16015,17,2,1-17-2020-002-02,2,2,12,0,8,77.66577484336,4,5
16019,77,2,1-77-2020-002-02,2,1,1,0,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,2,0,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,3,0,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,4,1,9,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,5,1,2,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,6,9,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,7,9,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,8,1,2,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,9,0,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,10,0,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,11,9,8,127.519241622658,9,5
16019,77,2,1-77-2020-002-02,2,1,12,0,8,127.519241622658,9,5
16020,77,3,1-77-2020-003-05,5,1,1,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,2,1,9,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,3,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,4,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,5,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,6,9,8,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,7,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,8,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,9,1,9,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,10,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,11,1,2,332.055109461345,9,5
16020,77,3,1-77-2020-003-05,5,1,12,1,2,332.055109461345,9,5
16022,11,1,1-11-2020-001-02,2,1,1,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,2,1,9,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,3,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,4,1,2,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,5,1,2,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,6,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,7,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,8,1,9,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,9,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,10,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,11,0,8,167.22224462934,8,5
16022,11,1,1-11-2020-001-02,2,1,12,0,8,167.22224462934,8,5
16025,24,3,1-24-2020-003-02,2,1,1,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,2,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,3,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,4,1,2,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,5,1,2,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,6,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,7,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,8,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,9,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,10,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,11,0,8,62.7579705739518,1,5
16025,24,3,1-24-2020-003-02,2,1,12,0,8,62.7579705739518,1,5
16028,59,1,1-59-2020-001-05,5,1,1,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,2,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,3,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,4,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,5,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,6,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,7,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,8,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,9,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,10,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,11,0,8,270.069996860003,6,5
16028,59,1,1-59-2020-001-05,5,1,12,0,8,270.069996860003,6,5
16030,48,1,1-48-2020-001-06,6,2,1,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,2,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,3,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,4,1,1,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,5,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,6,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,7,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,8,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,9,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,10,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,11,0,8,412.355953905343,12,5
16030,48,1,1-48-2020-001-06,6,2,12,0,8,412.355953905343,12,5
16032,73,1,1-73-2020-001-04,4,1,1,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,2,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,3,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,4,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,5,1,2,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,6,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,7,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,8,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,9,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,10,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,11,0,8,259.778907827237,3,5
16032,73,1,1-73-2020-001-04,4,1,12,0,8,259.778907827237,3,5
16035,52,2,1-52-2020-002-07,7,1,1,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,2,9,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,3,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,4,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,5,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,6,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,7,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,8,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,9,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,10,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,11,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,1,12,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,1,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,2,9,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,3,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,4,1,1,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,5,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,6,9,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,7,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,8,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,9,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,10,0,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,11,9,8,64.6514303921208,12,5
16035,52,2,1-52-2020-002-07,7,2,12,0,8,64.6514303921208,12,5
16039,16,2,1-16-2020-002-02,2,1,1,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,2,0,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,3,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,4,1,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,5,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,6,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,7,0,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,8,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,9,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,10,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,11,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,1,12,9,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,1,1,2,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,2,0,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,3,0,8,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,4,1,2,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,5,1,2,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,6,1,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,7,1,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,8,1,9,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,9,1,2,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,10,1,2,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,11,1,1,19.2280792808995,5,5
16039,16,2,1-16-2020-002-02,2,2,12,1,1,19.2280792808995,5,5
16042,32,2,1-32-2020-002-02,2,2,1,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,2,1,9,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,3,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,4,1,1,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,5,1,2,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,6,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,7,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,8,1,9,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,9,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,10,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,11,0,8,122.456822453981,7,5
16042,32,2,1-32-2020-002-02,2,2,12,0,8,122.456822453981,7,5
16043,76,1,1-76-2020-001-02,2,1,1,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,2,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,3,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,4,1,9,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,5,1,2,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,6,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,7,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,8,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,9,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,10,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,11,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,1,12,0,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,1,1,2,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,2,9,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,3,9,8,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,4,1,9,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,5,1,2,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,6,1,9,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,7,1,9,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,8,1,2,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,9,1,9,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,10,1,2,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,11,1,9,15.5195165531956,3,5
16043,76,1,1-76-2020-001-02,2,2,12,1,9,15.5195165531956,3,5
16047,19,2,1-19-2020-002-05,5,1,1,0,8,63.4268226368887,9,5
16047,19,2,1-19-2020-002-05,5,1,2,0,8,63.4268226368887,9,5
16047,19,2,1-19-2020-002-05,5,1,3,0,8,63.4268226368887,9,5
16047,19,2,1-19-2020-002-05,5,1,4,0,8,63.4268226368887,9,5
16047,19,2,1-19-2020-002-05,5,1,5,0,8,63.4268226368887,9,5
16047,19,2,1-19-2020-002-05,5,1,6,0,8,63.4268226368887,9,5
