CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,GLAZLOC,GLAZTYPE,GLAZPRE,GLAZIMP,GLAZOCC,CASEWGT,PSUSTRAT,VERSION
8434,30,88,1-30-2017-088-08,8,1,7,2,2,6,1,1381.56410226577,10,2
6321,22,11,1-22-2017-011-09,9,1,10,2,2,6,1,282.522375712169,12,2
8720,22,117,1-22-2017-117-08,8,1,8,2,2,6,1,286.840311036185,12,2
8016,20,110,1-20-2017-110-01,1,1,3,2,2,6,1,56.8193335428149,11,2
8720,22,117,1-22-2017-117-08,8,1,3,2,2,6,1,286.840311036185,12,2
7069,18,26,1-18-2017-026-01,1,2,7,2,2,6,1,406.960358742139,6,2
8837,30,102,1-30-2017-102-02,2,1,3,2,2,6,1,61.3244750211792,10,2
8850,28,67,1-28-2017-067-05,5,1,3,2,2,6,1,104.63450295258,3,2
8877,22,119,1-22-2017-119-01,1,1,3,2,2,6,1,96.8900178978492,12,2
7880,28,47,1-28-2017-047-01,1,1,3,2,2,6,1,137.6970604631,3,2
8434,30,88,1-30-2017-088-08,8,1,3,2,2,6,1,1381.56410226577,10,2
7815,32,95,1-32-2017-095-02,2,2,3,2,2,6,1,62.5320886967792,7,2
7530,16,56,1-16-2017-056-05,5,1,3,2,2,6,1,67.9126179851779,5,2
6305,32,9,1-32-2017-009-01,1,1,2,2,9,6,1,360.855240138265,7,2
6305,32,9,1-32-2017-009-01,1,1,4,2,9,6,1,360.855240138265,7,2
7149,23,52,1-23-2017-052-03,3,1,2,2,9,6,1,209.719806006596,5,2
7090,20,55,1-20-2017-055-02,2,1,3,2,9,6,1,39.0673380453663,11,2
6523,23,19,1-23-2017-019-06,6,1,3,2,9,6,1,299.441769836291,5,2
6305,32,9,1-32-2017-009-01,1,1,3,2,9,6,1,360.855240138265,7,2
8014,33,90,1-33-2017-090-01,1,1,4,2,9,6,1,72.2138621238404,12,2
6305,32,9,1-32-2017-009-01,1,1,7,2,9,6,1,360.855240138265,7,2
7860,20,100,1-20-2017-100-03,3,1,3,2,9,6,1,97.2396709817288,11,2
7139,12,27,1-12-2017-027-01,1,1,7,99,9,6,1,473.930148358357,9,2
8495,14,61,1-14-2017-061-05,5,1,2,99,9,6,1,425.667528533408,8,2
6369,30,15,1-30-2017-015-04,4,2,2,99,9,6,1,1749.48622189022,10,2
7139,12,27,1-12-2017-027-01,1,1,4,99,9,6,1,473.930148358357,9,2
6523,23,19,1-23-2017-019-06,6,2,3,3,9,6,1,299.441769836291,5,2
6369,30,15,1-30-2017-015-04,4,2,3,99,9,6,1,1749.48622189022,10,2
7178,22,59,1-22-2017-059-01,1,1,3,99,9,6,1,92.645881565269,12,2
7139,12,27,1-12-2017-027-01,1,1,3,99,9,6,1,473.930148358357,9,2
6544,22,22,1-22-2017-022-08,8,1,1,1,1,9,1,135.032270274358,12,2
6504,18,10,1-18-2017-010-09,9,1,1,1,1,3,2,2893.1160076217,6,2
6362,19,19,1-19-2017-019-06,6,2,1,1,1,2,2,417.704209858924,9,2
6300,24,10,1-24-2017-010-06,6,1,1,1,1,2,2,757.583679969649,1,2
8845,23,129,1-23-2017-129-03,3,1,2,2,9,1,2,222.500888838269,5,2
8850,28,67,1-28-2017-067-05,5,1,2,2,3,1,2,104.63450295258,3,2
6823,14,20,1-14-2017-020-02,2,2,3,2,3,1,2,358.19383091797,8,2
6960,22,46,1-22-2017-046-01,1,1,3,2,2,1,2,96.8900178613484,12,2
7220,22,62,1-22-2017-062-01,1,2,3,2,2,1,2,91.2520349196253,12,2
8685,23,122,1-23-2017-122-06,6,2,2,2,2,1,2,344.123025577654,5,2
8610,27,31,1-27-2017-031-04,4,1,2,2,2,1,2,1031.1836342733,3,2
7359,27,9,1-27-2017-009-03,3,2,2,2,2,1,2,385.470075835503,3,2
7433,22,72,1-22-2017-072-09,9,2,2,2,2,1,2,366.952088762982,12,2
8950,30,106,1-30-2017-106-10,10,1,2,2,2,1,2,9575.19094404344,10,2
7881,28,48,1-28-2017-048-01,1,1,2,2,2,1,2,137.6970604631,3,2
7782,22,89,1-22-2017-089-06,6,1,2,2,2,1,2,72.4789216753597,12,2
7652,10,35,1-10-2017-035-05,5,1,2,2,2,1,2,46.5860163329168,4,2
7655,14,40,1-14-2017-040-08,8,2,2,2,2,1,2,1502.31800595479,8,2
7066,17,31,1-17-2017-031-02,2,2,7,6,2,1,2,67.5827912635361,4,2
7357,16,52,1-16-2017-052-08,8,1,2,3,2,1,2,446.390185151479,5,2
6860,32,36,1-32-2017-036-03,3,1,2,3,2,1,2,1642.02097146795,7,2
6315,13,9,1-13-2017-009-04,4,2,3,4,2,1,2,4954.12389489274,7,2
7710,24,84,1-24-2017-084-03,3,1,2,99,2,1,2,176.84505609542,1,2
8993,24,143,1-24-2017-143-04,4,2,2,2,1,1,2,968.176973936348,1,2
7433,22,72,1-22-2017-072-09,9,1,2,2,1,1,2,366.952088762982,12,2
8451,25,45,1-25-2017-045-05,5,2,1,1,1,1,2,180.298059512851,2,2
7769,24,86,1-24-2017-086-02,2,2,1,1,1,1,2,112.009825597583,1,2
8060,32,110,1-32-2017-110-02,2,1,1,1,1,1,3,86.2495811560916,7,2
8112,24,106,1-24-2017-106-04,4,2,1,1,1,1,3,1255.21425961594,1,2
8196,32,118,1-32-2017-118-03,3,2,1,1,1,1,3,1013.05107228539,7,2
8254,29,26,1-29-2017-026-06,6,1,1,1,1,1,3,856.285201308426,2,2
8365,19,116,1-19-2017-116-05,5,1,1,1,1,1,3,79.9848995102589,9,2
8412,28,61,1-28-2017-061-03,3,1,1,1,1,1,3,120.201438006526,3,2
7852,19,94,1-19-2017-094-02,2,2,1,1,1,1,3,102.089013427492,9,2
7856,30,73,1-30-2017-073-03,3,1,1,1,1,1,3,435.405052074813,10,2
7872,24,92,1-24-2017-092-10,10,1,1,1,1,1,3,5907.93595895522,1,2
7115,19,60,1-19-2017-060-05,5,2,1,1,1,1,3,169.970306208333,9,2
7255,32,64,1-32-2017-064-06,6,1,1,1,1,1,3,967.187878734124,7,2
7327,30,57,1-30-2017-057-05,5,2,1,1,1,1,3,127.572371892563,10,2
7318,13,56,1-13-2017-056-02,2,2,1,1,1,1,3,201.638989842624,7,2
7355,32,71,1-32-2017-071-09,9,1,1,1,1,1,3,7001.44042044344,7,2
7396,30,61,1-30-2017-061-03,3,1,1,1,1,1,3,539.229364045115,10,2
7429,19,78,1-19-2017-078-05,5,1,1,1,1,1,3,79.9848995102589,9,2
7455,12,34,1-12-2017-034-04,4,1,1,1,1,1,3,3990.87077387485,9,2
7658,19,85,1-19-2017-085-08,8,1,1,1,1,1,3,521.301323210648,9,2
7612,30,65,1-30-2017-065-04,4,2,1,1,1,1,3,1466.95760247911,10,2
7745,15,57,1-15-2017-057-03,3,2,1,1,1,1,3,320.258233574086,1,2
7814,32,94,1-32-2017-094-03,3,1,1,1,1,1,3,804.130365599252,7,2
8704,28,64,1-28-2017-064-09,9,1,1,1,1,1,3,3000.90381316687,3,2
8639,30,95,1-30-2017-095-05,5,1,1,1,1,1,3,205.629484983352,10,2
8592,32,138,1-32-2017-138-06,6,1,1,1,1,1,3,1714.99079327111,7,2
8944,19,140,1-19-2017-140-01,1,1,1,1,1,1,3,144.577008645512,9,2
6712,19,38,1-19-2017-038-08,8,2,1,1,1,1,3,910.336287877975,9,2
6774,25,6,1-25-2017-006-06,6,1,1,1,1,1,3,346.700311597188,2,2
6795,22,37,1-22-2017-037-03,3,2,1,1,1,1,3,138.601988535822,12,2
6207,20,4,1-20-2017-004-04,4,1,1,1,1,1,3,671.332756770817,11,2
6473,24,19,1-24-2017-019-02,2,2,1,1,1,1,3,89.5901504128533,1,2
6448,22,18,1-22-2017-018-06,6,1,1,1,1,1,3,156.071189007572,12,2
6383,14,8,1-14-2017-008-08,8,1,1,1,1,1,3,1502.31800595479,8,2
6584,19,31,1-19-2017-031-05,5,1,1,1,1,1,3,79.9848995102589,9,2
6269,19,14,1-19-2017-014-09,9,1,1,1,1,1,3,933.155909690232,9,2
6103,16,2,1-16-2017-002-03,3,2,1,1,1,1,3,299.333672633261,5,2
6175,16,5,1-16-2017-005-09,9,2,1,1,1,1,3,2962.15877300143,5,2
6310,19,17,1-19-2017-017-02,2,1,1,1,1,1,3,102.089013427492,9,2
6312,19,18,1-19-2017-018-03,3,2,1,1,1,1,3,252.846410865255,9,2
6349,16,11,1-16-2017-011-02,2,2,1,1,1,1,3,23.5476598737852,5,2
6860,32,36,1-32-2017-036-03,3,2,1,1,1,1,3,1642.02097146795,7,2
6938,24,42,1-24-2017-042-06,6,1,1,1,1,1,3,668.211328127467,1,2
6999,33,41,1-33-2017-041-09,9,1,1,1,1,1,3,731.687112799449,12,2
6252,13,7,1-13-2017-007-02,2,2,2,4,2,2,3,62.5018868257869,7,2
6619,11,11,1-11-2017-011-08,8,2,10,2,1,2,3,613.015996269852,8,2
6303,16,9,1-16-2017-009-05,5,1,1,1,1,2,3,141.919999800106,5,2
6266,19,13,1-19-2017-013-05,5,1,1,1,1,2,3,79.9848995102589,9,2
6274,30,7,1-30-2017-007-03,3,1,1,1,1,2,3,195.270340617582,10,2
6297,28,5,1-28-2017-005-08,8,1,1,1,1,2,3,822.528288874043,3,2
7011,32,46,1-32-2017-046-02,2,1,1,1,1,2,3,199.815961051142,7,2
6972,26,26,1-26-2017-026-03,3,1,1,1,1,2,3,255.552079877946,10,2
6965,20,44,1-20-2017-044-05,5,1,1,1,1,2,3,73.0534052478574,11,2
6872,33,36,1-33-2017-036-01,1,1,1,1,1,2,3,90.0802946545538,12,2
6882,13,36,1-13-2017-036-03,3,2,1,1,1,2,3,1223.97054512083,7,2
6904,19,48,1-19-2017-048-01,1,1,1,1,1,2,3,144.577008645512,9,2
7071,22,52,1-22-2017-052-01,1,1,1,1,1,2,3,96.8900178613484,12,2
7071,22,52,1-22-2017-052-01,1,2,1,1,1,2,3,96.8900178613484,12,2
7088,23,47,1-23-2017-047-07,7,1,1,1,1,2,3,527.739636058332,5,2
7015,14,24,1-14-2017-024-02,2,1,1,1,1,2,3,621.761062254105,8,2
7043,28,24,1-28-2017-024-06,6,1,1,1,1,2,3,108.498227174745,3,2
7043,28,24,1-28-2017-024-06,6,2,1,1,1,2,3,108.498227174745,3,2
6448,22,18,1-22-2017-018-06,6,2,1,1,1,2,3,156.071189007572,12,2
6498,19,26,1-19-2017-026-05,5,2,1,1,1,2,3,253.139564629783,9,2
6499,29,8,1-29-2017-008-06,6,1,1,1,1,2,3,540.088905136712,2,2
6500,22,20,1-22-2017-020-09,9,2,1,1,1,2,3,795.828383252832,12,2
6390,24,14,1-24-2017-014-01,1,2,1,1,1,2,3,176.182961823483,1,2
6391,24,15,1-24-2017-015-05,5,1,1,1,1,2,3,127.748416543043,1,2
9025,17,95,1-17-2017-095-01,1,1,1,1,1,2,3,141.139794069296,4,2
9043,26,85,1-26-2017-085-03,3,2,1,1,1,2,3,285.16876480189,10,2
8700,19,130,1-19-2017-130-08,8,1,1,1,1,2,3,1502.31800595479,9,2
8767,14,67,1-14-2017-067-02,2,1,1,1,1,2,3,382.619723148768,8,2
8932,26,82,1-26-2017-082-09,9,1,1,1,1,2,3,2929.00632154116,10,2
6707,10,19,1-10-2017-019-02,2,1,1,1,1,2,3,62.26969384391,4,2
6618,14,15,1-14-2017-015-03,3,2,1,1,1,2,3,1955.82995505533,8,2
6809,11,18,1-11-2017-018-02,2,2,1,1,1,2,3,327.722359603461,8,2
6811,28,18,1-28-2017-018-06,6,1,1,1,1,2,3,185.209716714862,3,2
6844,11,19,1-11-2017-019-08,8,1,1,1,1,2,3,1502.31800595479,8,2
6623,24,25,1-24-2017-025-03,3,2,1,1,1,2,3,239.026381563295,1,2
6737,23,28,1-23-2017-028-03,3,2,1,1,1,2,3,266.709017293061,5,2
6754,18,17,1-18-2017-017-09,9,1,1,1,1,2,3,2543.89401154685,6,2
8810,17,92,1-17-2017-092-08,8,1,1,1,1,2,3,265.668325446656,4,2
8628,25,47,1-25-2017-047-01,1,1,1,1,1,2,3,220.049992585504,2,2
8559,32,137,1-32-2017-137-02,2,2,1,1,1,2,3,68.7618396575914,7,2
8568,30,93,1-30-2017-093-05,5,2,1,1,1,2,3,214.969846178075,10,2
7558,17,49,1-17-2017-049-03,3,1,1,1,1,2,3,134.788043483168,4,2
7703,10,36,1-10-2017-036-08,8,1,1,1,1,2,3,120.865319356911,4,2
7756,28,43,1-28-2017-043-08,8,1,1,1,1,2,3,124.87171752246,3,2
7618,12,39,1-12-2017-039-07,7,1,1,1,1,2,3,990.615583180885,9,2
7621,24,76,1-24-2017-076-09,9,1,1,1,1,2,3,1266.84671863886,1,2
7673,22,83,1-22-2017-083-01,1,1,1,1,1,2,3,167.843685715869,12,2
7711,25,24,1-25-2017-024-01,1,1,1,1,1,2,3,94.6973868464172,2,2
7715,14,42,1-14-2017-042-02,2,1,1,1,1,2,3,216.318125742932,8,2
7729,22,86,1-22-2017-086-02,2,1,1,1,1,2,3,93.6832391558907,12,2
8349,27,26,1-27-2017-026-02,2,2,1,1,1,2,3,45.162698530899,3,2
8203,26,61,1-26-2017-061-03,3,1,1,1,1,2,3,601.52033181196,10,2
8220,22,106,1-22-2017-106-09,9,1,1,1,1,2,3,1949.08373954124,12,2
8104,28,54,1-28-2017-054-09,9,1,1,1,1,2,3,572.425840032206,3,2
8066,12,53,1-12-2017-053-06,6,2,1,1,1,2,3,1216.52299057212,9,2
7781,22,88,1-22-2017-088-09,9,1,1,1,1,2,3,303.058202712334,12,2
7969,15,70,1-15-2017-070-03,3,1,1,1,1,2,3,270.281610211649,1,2
7979,10,41,1-10-2017-041-09,9,1,1,1,1,2,3,2538.15212103402,4,2
7983,28,50,1-28-2017-050-08,8,1,1,1,1,2,3,151.388686497815,3,2
8501,31,43,1-31-2017-043-08,8,1,1,1,1,3,3,595.993058233415,6,2
7434,22,73,1-22-2017-073-03,3,1,1,1,1,3,3,52.6005994637374,12,2
7230,20,63,1-20-2017-063-08,8,1,1,1,1,2,3,118.63788302479,11,2
7240,16,48,1-16-2017-048-01,1,1,1,1,1,2,3,85.6880315101766,5,2
7252,10,29,1-10-2017-029-05,5,1,1,1,1,2,3,50.2244039588763,4,2
7139,12,27,1-12-2017-027-01,1,1,1,1,1,3,3,473.930148358357,9,2
7313,19,71,1-19-2017-071-02,2,1,1,1,1,2,3,102.254368521873,9,2
7315,19,73,1-19-2017-073-06,6,1,1,1,1,2,3,1873.17869437277,9,2
7128,22,55,1-22-2017-055-06,6,2,1,1,1,2,3,151.413851695575,12,2
7097,28,26,1-28-2017-026-02,2,2,1,1,1,2,3,81.1371710278704,3,2
7154,11,26,1-11-2017-026-05,5,2,1,1,1,2,3,562.478114201637,8,2
7161,14,28,1-14-2017-028-02,2,2,1,1,1,2,3,299.171074248821,8,2
7830,14,45,1-14-2017-045-05,5,1,1,1,1,2,3,331.765744056653,8,2
7319,21,28,1-21-2017-028-03,3,1,1,1,1,2,3,367.467193042291,11,2
7180,13,51,1-13-2017-051-02,2,1,1,1,1,2,3,223.870775887877,7,2
7202,10,28,1-10-2017-028-03,3,1,1,1,1,2,3,224.661315300313,4,2
7209,14,29,1-14-2017-029-07,7,1,1,1,1,2,3,5839.57216860709,8,2
7215,19,65,1-19-2017-065-02,2,2,1,1,1,2,3,102.089013427492,9,2
7448,13,61,1-13-2017-061-05,5,1,1,1,1,2,3,111.721021482049,7,2
7432,27,10,1-27-2017-010-03,3,2,1,1,1,2,3,249.631896072786,3,2
7396,30,61,1-30-2017-061-03,3,2,1,1,1,2,3,539.229364045115,10,2
7364,19,75,1-19-2017-075-08,8,1,1,1,1,2,3,215.277774648986,9,2
7896,13,82,1-13-2017-082-05,5,2,1,1,1,2,3,95.6535016443357,7,2
8487,25,46,1-25-2017-046-01,1,1,1,1,1,2,3,316.675646904821,2,2
8161,13,94,1-13-2017-094-08,8,2,1,1,1,5,3,700.499499567604,7,2
7810,28,46,1-28-2017-046-01,1,1,1,1,1,9,3,128.059818917926,3,2
8628,25,47,1-25-2017-047-01,1,2,1,1,1,9,3,220.049992585504,2,2
7838,13,80,1-13-2017-080-02,2,1,1,1,1,2,4,51.904912208122,7,2
7413,11,35,1-11-2017-035-01,1,2,1,1,1,3,4,473.930148358357,8,2
8375,22,109,1-22-2017-109-05,5,1,1,1,1,2,4,87.190411196972,12,2
8890,32,152,1-32-2017-152-01,1,1,1,1,1,3,5,174.50197157516,7,2
6865,29,17,1-29-2017-017-02,2,2,1,1,1,3,5,81.4304760526014,2,2
8876,29,38,1-29-2017-038-08,8,1,1,1,1,2,6,411.508625257646,2,2
8837,30,102,1-30-2017-102-02,2,1,1,1,1,2,6,61.3244750211792,10,2
8880,18,73,1-18-2017-073-01,1,1,7,6,1,7,7,136.741276248965,6,2
6679,21,13,1-21-2017-013-08,8,1,2,5,3,1,8,871.906857628612,11,2
8179,15,81,1-15-2017-081-02,2,1,2,99,9,1,8,11.5367659147207,1,2
7069,18,26,1-18-2017-026-01,1,1,3,2,2,1,8,406.960358742139,6,2
6435,24,16,1-24-2017-016-03,3,2,2,2,2,1,8,427.577486399433,1,2
6121,13,2,1-13-2017-002-03,3,2,2,2,2,1,8,721.076485952799,7,2
6574,24,23,1-24-2017-023-06,6,1,2,2,2,1,8,1426.27999266478,1,2
8016,20,110,1-20-2017-110-01,1,1,2,2,2,1,8,56.8193335428149,11,2
7676,33,74,1-33-2017-074-09,9,2,10,2,1,1,8,885.897251644894,12,2
6990,13,41,1-13-2017-041-02,2,1,1,1,1,1,9,114.879706845688,7,2
6990,13,41,1-13-2017-041-02,2,1,2,5,2,1,9,114.879706845688,7,2
8496,14,62,1-14-2017-062-01,1,1,3,5,2,1,9,473.930148358357,8,2
7090,20,55,1-20-2017-055-02,2,1,2,2,2,2,9,39.0673380453663,11,2
6640,20,24,1-20-2017-024-01,1,1,7,2,9,9,9,69.2885585024414,11,2
6640,20,24,1-20-2017-024-01,1,1,3,2,9,9,9,69.2885585024414,11,2
6640,20,24,1-20-2017-024-01,1,1,4,2,9,9,9,69.2885585024414,11,2
6640,20,24,1-20-2017-024-01,1,1,2,2,9,9,9,69.2885585024414,11,2
6971,20,46,1-20-2017-046-02,2,1,4,2,9,9,9,39.0673380453663,11,2
6793,21,16,1-21-2017-016-09,9,1,2,2,9,9,9,1166.36244670081,11,2
7917,32,100,1-32-2017-100-06,6,1,3,99,9,9,9,1559.46989103299,7,2
6965,20,44,1-20-2017-044-05,5,1,2,3,9,9,9,73.0534052478574,11,2
6501,22,21,1-22-2017-021-03,3,1,10,99,1,9,9,112.459425941152,12,2
6501,22,21,1-22-2017-021-03,3,1,4,6,2,9,9,112.459425941152,12,2
6501,22,21,1-22-2017-021-03,3,1,2,6,2,9,9,112.459425941152,12,2
8496,14,62,1-14-2017-062-01,1,1,4,99,9,6,9,473.930148358357,8,2
8774,12,70,1-12-2017-070-01,1,1,2,99,9,6,9,473.930148358357,9,2
6369,30,15,1-30-2017-015-04,4,2,1,99,1,9,9,1749.48622189022,10,2
6253,13,8,1-13-2017-008-01,1,1,1,1,1,9,9,188.955712734655,7,2
8975,21,77,1-21-2017-077-03,3,1,1,1,1,9,9,332.65973799181,11,2
6501,22,21,1-22-2017-021-03,3,1,1,1,1,9,9,112.459425941152,12,2
7917,32,100,1-32-2017-100-06,6,1,1,1,1,9,9,1559.46989103299,7,2
6640,20,24,1-20-2017-024-01,1,1,1,1,1,9,9,69.2885585024414,11,2
6920,22,44,1-22-2017-044-08,8,1,1,1,1,9,9,83.0427441010983,12,2
6806,20,33,1-20-2017-033-08,8,1,1,1,1,9,9,313.37870302556,11,2
6702,24,29,1-24-2017-029-01,1,1,1,1,1,9,9,102.186288431084,1,2
8496,14,62,1-14-2017-062-01,1,1,2,99,9,6,9,473.930148358357,8,2
8496,14,62,1-14-2017-062-01,1,1,7,99,9,6,9,473.930148358357,8,2
7330,20,71,1-20-2017-071-09,9,2,2,2,9,6,9,596.722881009616,11,2
8850,28,67,1-28-2017-067-05,5,1,1,1,1,2,9,104.63450295258,3,2
8825,20,154,1-20-2017-154-05,5,1,1,1,1,2,9,37.3161505322178,11,2
8384,20,134,1-20-2017-134-02,2,1,1,1,1,2,9,39.0673380453663,11,2
8496,14,62,1-14-2017-062-01,1,1,1,1,1,2,9,473.930148358357,8,2
8482,32,130,1-32-2017-130-02,2,1,1,1,1,2,9,122.372938852714,7,2
7595,25,20,1-25-2017-020-02,2,1,1,1,1,2,9,79.5916030273087,2,2
8016,20,110,1-20-2017-110-01,1,1,1,1,1,2,9,56.8193335428149,11,2
7433,22,72,1-22-2017-072-09,9,1,1,1,1,3,9,366.952088762982,12,2
8085,33,92,1-33-2017-092-02,2,1,1,1,1,3,9,66.335309476095,12,2
8877,22,119,1-22-2017-119-01,1,1,1,1,1,3,9,96.8900178978492,12,2
7178,22,59,1-22-2017-059-01,1,1,1,1,1,2,9,92.645881565269,12,2
7097,28,26,1-28-2017-026-02,2,1,1,1,1,2,9,81.1371710278704,3,2
7283,20,68,1-20-2017-068-09,9,2,1,1,1,2,9,1428.57730217801,11,2
7287,28,33,1-28-2017-033-06,6,1,1,1,1,2,9,79.4139291844408,3,2
7915,20,103,1-20-2017-103-01,1,1,1,1,1,2,9,88.908471839129,11,2
7880,28,47,1-28-2017-047-01,1,1,1,1,1,2,9,137.6970604631,3,2
7386,33,65,1-33-2017-065-09,9,1,1,1,1,2,9,231.348391888334,12,2
