CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEQUENCE,PREEVENT,CASEWGT,PSUSTRAT,VERSION
23864,11,70,1-11-2021-070-02,2,1,1,8,112.612037620332,8,6
21434,11,20,1-11-2021-020-05,5,1,1,8,282.263430883752,8,6
21513,11,22,1-11-2021-022-01,1,1,1,8,210.148223381545,8,6
20782,31,11,1-31-2021-011-10,10,1,1,8,255.507439927165,6,6
20765,11,3,1-11-2021-003-02,2,1,1,8,88.5808533325855,8,6
21256,11,16,1-11-2021-016-04,4,1,1,8,10931.8593275148,8,6
24148,11,77,1-11-2021-077-01,1,1,1,8,204.445469206844,8,6
24365,11,82,1-11-2021-082-08,8,1,1,8,1108.29687509228,8,6
22188,31,40,1-31-2021-040-07,7,1,1,8,1601.80683443835,6,6
21632,31,30,1-31-2021-030-07,7,1,1,8,242.440585619395,6,6
21209,31,23,1-31-2021-023-06,6,1,1,8,578.343833239436,6,6
20892,31,14,1-31-2021-014-10,10,1,1,8,255.507439927165,6,6
20946,31,16,1-31-2021-016-10,10,1,1,8,255.507439927165,6,6
20752,31,8,1-31-2021-008-10,10,1,4,8,255.507439927165,6,6
22688,31,52,1-31-2021-052-03,3,1,1,8,227.863878959868,6,6
22923,31,60,1-31-2021-060-03,3,1,1,8,394.72677887995,6,6
22189,31,41,1-31-2021-041-03,3,1,1,8,268.374301828596,6,6
22502,31,48,1-31-2021-048-08,8,1,1,8,292.873246027286,6,6
21810,31,33,1-31-2021-033-09,9,1,1,8,298.374575531712,6,6
22103,31,38,1-31-2021-038-09,9,1,1,8,2209.79225672629,6,6
24096,31,89,1-31-2021-089-10,10,1,1,8,255.507439927165,6,6
23418,31,73,1-31-2021-073-06,6,1,1,8,297.814350340145,6,6
23584,31,78,1-31-2021-078-06,6,1,1,8,357.824725066837,6,6
23766,31,81,1-31-2021-081-07,7,1,1,8,242.440585619395,6,6
23102,31,65,1-31-2021-065-09,9,1,1,8,263.104368319194,6,6
23166,31,68,1-31-2021-068-06,6,1,1,8,230.285897347917,6,6
21155,21,43,1-21-2021-043-03,3,1,1,8,217.441735812517,11,6
21321,21,52,1-21-2021-052-06,6,1,2,8,601.164679688148,11,6
20537,31,4,1-31-2021-004-09,9,1,1,8,263.104368319194,6,6
24177,31,91,1-31-2021-091-07,7,1,1,8,1270.51474825678,6,6
24257,31,93,1-31-2021-093-04,4,1,1,8,482.303887846231,6,6
23981,31,88,1-31-2021-088-10,10,1,1,8,255.507439927165,6,6
21144,26,28,1-26-2021-028-06,6,1,1,8,787.714748259097,10,6
21146,26,30,1-26-2021-030-01,1,1,3,8,35.9754269771742,10,6
21225,26,32,1-26-2021-032-03,3,1,1,8,499.78141519842,10,6
24258,31,94,1-31-2021-094-06,6,1,1,8,291.594035584731,6,6
22694,27,63,1-27-2021-063-03,3,1,1,8,50.3890119806216,3,6
23114,18,70,1-18-2021-070-09,9,1,1,8,324.285527036449,6,6
22379,26,87,1-26-2021-087-01,1,1,1,8,53.3431851658322,10,6
22286,26,81,1-26-2021-081-02,2,1,1,8,29.2549400706177,10,6
21564,26,47,1-26-2021-047-04,4,1,1,8,1234.08819764074,10,6
21658,26,50,1-26-2021-050-01,1,1,1,8,32.2222685960212,10,6
21828,26,58,1-26-2021-058-03,3,1,1,8,104.746954604065,10,6
21563,26,46,1-26-2021-046-01,1,1,3,8,35.2991622780083,10,6
23351,26,134,1-26-2021-134-06,6,1,1,8,1976.88594243798,10,6
23528,26,145,1-26-2021-145-03,3,1,1,8,199.156018478873,10,6
23679,26,152,1-26-2021-152-02,2,1,2,8,21.0273744296676,10,6
22634,26,98,1-26-2021-098-02,2,1,4,8,31.1957633849623,10,6
22935,26,115,1-26-2021-115-05,5,1,1,8,34.3787972633515,10,6
22376,26,84,1-26-2021-084-03,3,1,1,8,507.177657353928,10,6
20312,26,1,1-26-2021-001-03,3,1,1,8,30.3310210611372,10,6
20388,26,2,1-26-2021-002-06,6,1,1,8,104.754831408297,10,6
20469,26,3,1-26-2021-003-06,6,1,1,8,192.132351891341,10,6
20578,26,8,1-26-2021-008-07,7,1,1,8,309.583377596731,10,6
24395,26,194,1-26-2021-194-03,3,1,4,8,486.843428060229,10,6
24043,26,169,1-26-2021-169-02,2,1,1,8,14.4738277659613,10,6
22254,66,44,1-66-2021-044-10,10,1,1,8,165.532461606891,6,6
21868,66,35,1-66-2021-035-09,9,1,1,8,144.174066612041,6,6
22091,66,40,1-66-2021-040-04,4,1,1,8,177.79427095786,6,6
22162,66,42,1-66-2021-042-06,6,1,1,8,266.74927228734,6,6
21612,66,27,1-66-2021-027-10,10,1,1,8,1000.80926287526,6,6
21275,66,18,1-66-2021-018-10,10,1,1,8,165.532461606891,6,6
23144,66,70,1-66-2021-070-01,1,1,1,8,130.690432211416,6,6
23091,66,68,1-66-2021-068-09,9,1,1,8,144.174066612041,6,6
23091,66,68,1-66-2021-068-09,9,1,5,8,144.174066612041,6,6
22845,66,61,1-66-2021-061-09,9,2,1,8,307.831115198682,6,6
22344,66,46,1-66-2021-046-04,4,1,3,8,144.723329543321,6,6
22590,66,54,1-66-2021-054-08,8,1,1,8,159.652794595871,6,6
21691,52,70,1-52-2021-070-03,3,1,1,8,29.8700048297256,12,6
24448,66,100,1-66-2021-100-09,9,1,1,8,144.174066612041,6,6
24449,66,101,1-66-2021-101-09,9,1,1,8,144.174066612041,6,6
23531,66,80,1-66-2021-080-09,9,1,1,8,339.731251018427,6,6
23876,66,90,1-66-2021-090-09,9,1,1,8,566.487183893473,6,6
23143,66,69,1-66-2021-069-08,8,1,1,8,159.652794595871,6,6
22985,52,133,1-52-2021-133-09,9,1,1,8,101.203757287656,12,6
22986,52,134,1-52-2021-134-09,9,1,1,8,101.203757287656,12,6
23082,52,138,1-52-2021-138-09,9,1,1,8,855.891089512393,12,6
22498,52,113,1-52-2021-113-09,9,1,1,8,136.748177852828,12,6
22160,52,95,1-52-2021-095-06,6,1,1,8,76.5529104539674,12,6
22160,52,95,1-52-2021-095-06,6,1,3,8,76.5529104539674,12,6
24255,52,204,1-52-2021-204-09,9,1,3,8,184.830527589962,12,6
24383,52,214,1-52-2021-214-04,4,1,1,8,54.7053135331878,12,6
23309,52,152,1-52-2021-152-09,9,1,1,8,103.518875918419,12,6
23309,52,152,1-52-2021-152-09,9,1,3,8,103.518875918419,12,6
23586,52,169,1-52-2021-169-03,3,1,1,8,73.056320140928,12,6
22843,52,127,1-52-2021-127-10,10,1,4,8,654.19249095238,12,6
21793,25,41,1-25-2021-041-08,8,1,1,8,164.800376377125,2,6
21794,25,42,1-25-2021-042-04,4,1,1,8,753.400514291633,2,6
21577,25,35,1-25-2021-035-04,4,1,1,8,494.017387273024,2,6
20698,52,20,1-52-2021-020-02,2,2,1,8,20.7822317914561,12,6
20919,52,26,1-52-2021-026-01,1,1,1,8,25.1488657447521,12,6
21008,52,32,1-52-2021-032-10,10,1,1,8,113.148071769392,12,6
23411,25,87,1-25-2021-087-02,2,1,1,8,41.8895438406154,2,6
22079,25,50,1-25-2021-050-05,5,1,1,8,51.7146935993595,2,6
22305,25,59,1-25-2021-059-07,7,1,1,8,2035.7307973545,2,6
22333,25,61,1-25-2021-061-04,4,1,1,8,703.862667195936,2,6
21696,25,39,1-25-2021-039-06,6,1,1,8,367.34793789811,2,6
21762,25,40,1-25-2021-040-03,3,1,1,8,208.142615491327,2,6
20607,25,8,1-25-2021-008-03,3,1,1,8,197.914502349239,2,6
20924,25,16,1-25-2021-016-09,9,1,1,8,429.184037922654,2,6
21182,25,23,1-25-2021-023-06,6,2,1,8,288.903327070469,2,6
24280,25,114,1-25-2021-114-10,10,1,1,8,3978.37087864578,2,6
23836,25,101,1-25-2021-101-06,6,1,1,8,325.97776066436,2,6
23199,25,80,1-25-2021-080-07,7,1,1,8,1628.81836345172,2,6
21348,17,26,1-17-2021-026-06,6,1,2,8,240.574841543796,4,6
21673,17,34,1-17-2021-034-10,10,1,1,8,1652.26979281743,4,6
21686,17,36,1-17-2021-036-10,10,1,1,8,3331.67503398132,4,6
20807,17,11,1-17-2021-011-07,7,1,1,8,1150.25400261958,4,6
20808,17,12,1-17-2021-012-06,6,1,2,8,414.151432027099,4,6
20429,25,3,1-25-2021-003-08,8,1,1,8,128.934874562164,2,6
23188,17,71,1-17-2021-071-06,6,1,1,8,230.614313517353,4,6
23465,17,78,1-17-2021-078-02,2,1,1,8,63.7137743550154,4,6
21775,17,37,1-17-2021-037-04,4,1,2,8,333.433950796245,4,6
21776,17,38,1-17-2021-038-09,9,1,1,8,691.703867027812,4,6
22150,17,48,1-17-2021-048-02,2,1,1,8,63.7137743550154,4,6
22231,17,50,1-17-2021-050-10,10,1,1,8,1989.68220079492,4,6
21821,22,60,1-22-2021-060-03,3,1,3,8,36.9580019385408,12,6
22390,30,57,1-30-2021-057-08,8,1,1,8,48.0353666813836,10,6
20499,17,5,1-17-2021-005-02,2,1,1,8,63.7137743550154,4,6
20672,17,8,1-17-2021-008-07,7,1,1,8,525.252082803627,4,6
20682,17,10,1-17-2021-010-04,4,1,1,8,146.069364405972,4,6
24492,17,105,1-17-2021-105-01,1,1,1,8,76.4601659136161,4,6
22429,27,57,1-27-2021-057-03,3,1,1,8,58.2797946762505,3,6
21883,27,41,1-27-2021-041-06,6,1,1,8,94.987232593781,3,6
21571,27,33,1-27-2021-033-09,9,1,3,8,264.146071265898,3,6
21572,27,34,1-27-2021-034-06,6,1,1,8,72.8668844410608,3,6
21711,27,37,1-27-2021-037-10,10,1,1,8,484.042077085217,3,6
20786,27,13,1-27-2021-013-09,9,1,1,8,257.323548980919,3,6
23086,27,72,1-27-2021-072-04,4,1,1,8,105.434378308447,3,6
22922,27,69,1-27-2021-069-03,3,1,1,8,78.2880107515756,3,6
22613,27,61,1-27-2021-061-06,6,1,1,8,104.578537489495,3,6
22695,27,64,1-27-2021-064-04,4,1,1,8,164.196883726914,3,6
22290,27,51,1-27-2021-051-03,3,1,1,8,72.5140428257746,3,6
22391,27,56,1-27-2021-056-03,3,1,1,8,19.0706214116776,3,6
24259,27,100,1-27-2021-100-04,4,1,1,8,251.272791875042,3,6
23589,27,85,1-27-2021-085-05,5,1,1,8,17.4577689911576,3,6
23590,27,86,1-27-2021-086-04,4,1,1,8,96.1078645761213,3,6
23175,27,75,1-27-2021-075-02,2,1,1,8,20.4752442052452,3,6
23200,27,76,1-27-2021-076-08,8,1,1,8,42.4041755386808,3,6
23006,27,70,1-27-2021-070-04,4,1,1,8,553.028795357828,3,6
20737,21,16,1-21-2021-016-01,1,1,4,8,55.1120260278725,11,6
20739,21,18,1-21-2021-018-05,5,1,2,8,62.608494364147,11,6
20802,21,22,1-21-2021-022-04,4,1,2,8,672.829288769304,11,6
20625,27,8,1-27-2021-008-03,3,1,1,8,46.9436798990195,3,6
24098,27,96,1-27-2021-096-08,8,1,1,8,76.9218065436682,3,6
24099,27,97,1-27-2021-097-03,3,1,1,8,73.2004366103644,3,6
21981,21,74,1-21-2021-074-02,2,1,1,8,35.6773826191588,11,6
22212,21,84,1-21-2021-084-05,5,1,1,8,45.6041176150207,11,6
21573,21,57,1-21-2021-057-07,7,1,4,8,4423.41136506979,11,6
21139,21,40,1-21-2021-040-01,1,1,1,8,36.3829532876423,11,6
21237,21,45,1-21-2021-045-02,2,1,4,8,35.6773826191588,11,6
21055,21,37,1-21-2021-037-02,2,1,1,8,88.2202655213065,11,6
23529,21,134,1-21-2021-134-02,2,1,1,8,14.0901117904909,11,6
23116,21,120,1-21-2021-120-01,1,1,1,8,100.73043204254,11,6
23420,21,130,1-21-2021-130-01,1,1,1,8,110.890424977122,11,6
23020,21,116,1-21-2021-116-01,1,1,1,8,36.3829532876423,11,6
21574,21,58,1-21-2021-058-02,2,1,1,8,88.2202655213065,11,6
21905,21,69,1-21-2021-069-09,9,1,2,8,1993.02962581376,11,6
24392,21,166,1-21-2021-166-01,1,1,1,8,56.2188351442149,11,6
24180,21,164,1-21-2021-164-02,2,1,3,8,79.9643302867458,11,6
23826,21,146,1-21-2021-146-05,5,1,2,8,17.0162829878366,11,6
23593,21,137,1-21-2021-137-05,5,1,2,8,59.8091777894766,11,6
23594,21,138,1-21-2021-138-02,2,1,1,8,26.0362616921719,11,6
23421,21,131,1-21-2021-131-02,2,1,1,8,54.8392777928786,11,6
21221,15,32,1-15-2021-032-03,3,1,1,8,22.8505985566956,1,6
21409,15,44,1-15-2021-044-07,7,1,1,8,70.004696414624,1,6
21653,15,52,1-15-2021-052-04,4,1,1,8,45.3087816938217,1,6
20330,21,1,1-21-2021-001-09,9,1,1,8,100.603121066211,11,6
20471,21,4,1-21-2021-004-03,3,1,1,8,89.9087267080456,11,6
20660,21,14,1-21-2021-014-09,9,1,1,8,703.073289269636,11,6
20813,15,16,1-15-2021-016-02,2,1,1,8,50.3489829782194,1,6
20875,15,18,1-15-2021-018-06,6,1,1,8,64.4085282707718,1,6
21827,15,62,1-15-2021-062-07,7,1,1,8,73.0757863992933,1,6
21902,15,63,1-15-2021-063-08,8,1,1,8,19.1028609543315,1,6
20954,15,20,1-15-2021-020-10,10,1,1,8,288.483956020491,1,6
21135,15,27,1-15-2021-027-10,10,1,1,8,115.846502878741,1,6
21820,22,59,1-22-2021-059-09,9,1,1,8,175.412451209905,12,6
21320,21,51,1-21-2021-051-01,1,1,3,8,36.3829532876423,11,6
21215,19,42,1-19-2021-042-03,3,1,5,8,71.6434974062025,9,6
21320,21,51,1-21-2021-051-01,1,1,1,8,36.3829532876423,11,6
20644,15,10,1-15-2021-010-04,4,1,1,8,40.5994549044435,1,6
20734,15,12,1-15-2021-012-04,4,1,1,8,44.7848728266793,1,6
23853,23,123,1-23-2021-123-01,1,1,1,8,71.1556240633317,5,6
23270,21,127,1-21-2021-127-05,5,1,5,8,36.3602175147571,11,6
23127,77,70,1-77-2021-070-02,2,1,2,8,86.6581958909812,9,6
22699,20,91,1-20-2021-091-06,6,1,1,8,277.553537014609,11,6
22129,21,80,1-21-2021-080-05,5,1,1,8,57.4402493291887,11,6
21807,23,41,1-23-2021-041-03,3,1,1,8,268.932290391585,5,6
23071,24,121,1-24-2021-121-02,2,1,1,8,124.154189955081,1,6
21932,24,70,1-24-2021-070-03,3,1,1,8,100.980769831338,1,6
22157,24,84,1-24-2021-084-03,3,1,1,8,217.620435288913,1,6
21195,66,17,1-66-2021-017-09,9,1,1,8,2717.53221552641,6,6
24485,23,146,1-23-2021-146-02,2,1,7,8,66.3082507877633,5,6
24485,23,146,1-23-2021-146-02,2,1,1,8,66.3082507877633,5,6
24331,24,193,1-24-2021-193-04,4,1,1,8,208.375109030047,1,6
23336,24,138,1-24-2021-138-03,3,1,1,8,226.979247969771,1,6
23556,24,150,1-24-2021-150-06,6,1,1,8,224.353749214713,1,6
23935,24,170,1-24-2021-170-09,9,1,1,8,1017.25986305994,1,6
24013,24,172,1-24-2021-172-07,7,1,1,8,1766.32438559901,1,6
22836,24,111,1-24-2021-111-06,6,1,1,8,472.294566625987,1,6
20606,24,11,1-24-2021-011-06,6,1,1,8,211.332603182619,1,6
20843,24,20,1-24-2021-020-10,10,1,1,8,5771.20520827295,1,6
20844,24,21,1-24-2021-021-06,6,1,1,8,414.524393932984,1,6
21262,24,44,1-24-2021-044-06,6,1,1,8,167.492342278612,1,6
21672,24,60,1-24-2021-060-06,6,1,1,8,842.253639396897,1,6
24306,24,191,1-24-2021-191-03,3,1,1,8,64.4512609126825,1,6
23388,12,44,1-12-2021-044-09,9,1,1,8,339.953089789954,9,6
23654,12,49,1-12-2021-049-04,4,1,1,8,603.8707602412,9,6
22569,12,26,1-12-2021-026-07,7,1,1,8,1129.58842026809,9,6
22233,12,18,1-12-2021-018-08,8,1,1,8,449.160983606057,9,6
22449,12,21,1-12-2021-021-07,7,1,1,8,2041.30947533412,9,6
22487,12,23,1-12-2021-023-01,1,1,1,8,271.546777212895,9,6
20859,32,21,1-32-2021-021-02,2,1,1,8,78.3556354309052,7,6
24422,12,73,1-12-2021-073-04,4,1,1,8,1704.20632060708,9,6
23930,12,60,1-12-2021-060-09,9,1,1,8,2933.99933118528,9,6
24003,12,61,1-12-2021-061-10,10,1,1,8,274.027689229839,9,6
24004,12,62,1-12-2021-062-06,6,1,1,8,260.834494895361,9,6
24064,12,64,1-12-2021-064-09,9,1,1,8,1377.79843779027,9,6
21984,26,70,1-26-2021-070-02,2,1,1,8,14.4738277659613,10,6
23595,20,135,1-20-2021-135-10,10,1,1,2,3989.01278311602,11,6
22618,20,89,1-20-2021-089-05,5,1,3,2,41.7682909515469,11,6
23016,20,111,1-20-2021-111-05,5,1,1,2,41.7682909515469,11,6
23043,20,112,1-20-2021-112-03,3,1,1,2,100.184102531372,11,6
23195,20,122,1-20-2021-122-04,4,1,1,2,223.583760758312,11,6
24402,20,176,1-20-2021-176-04,4,2,1,2,842.732738372685,11,6
24039,20,153,1-20-2021-153-03,3,2,1,2,115.697218077316,11,6
24105,20,157,1-20-2021-157-06,6,1,1,2,201.501526334769,11,6
24105,20,157,1-20-2021-157-06,6,2,1,2,201.501526334769,11,6
23752,20,144,1-20-2021-144-03,3,1,1,2,207.871916547365,11,6
23753,20,145,1-20-2021-145-03,3,1,1,2,207.871916547365,11,6
24473,20,179,1-20-2021-179-03,3,1,1,2,46.6258975441124,11,6
24473,20,179,1-20-2021-179-03,3,1,2,2,46.6258975441124,11,6
24473,20,179,1-20-2021-179-03,3,1,3,2,46.6258975441124,11,6
24338,20,171,1-20-2021-171-06,6,1,1,2,427.448545075123,11,6
24339,20,172,1-20-2021-172-02,2,1,1,2,55.9656336770062,11,6
24402,20,176,1-20-2021-176-04,4,1,1,2,842.732738372685,11,6
21704,59,20,1-59-2021-020-05,5,1,1,2,82.6089307138972,6,6
23927,59,66,1-59-2021-066-08,8,1,1,2,308.68764780508,6,6
24065,59,68,1-59-2021-068-05,5,1,1,2,51.7104833701808,6,6
22829,59,43,1-59-2021-043-05,5,1,1,2,188.582573156792,6,6
20815,20,12,1-20-2021-012-03,3,1,1,2,244.78444956648,11,6
21400,20,30,1-20-2021-030-09,9,1,4,2,706.609200904575,11,6
20833,54,6,1-54-2021-006-10,10,1,1,2,561.836742556369,9,6
20903,54,7,1-54-2021-007-02,2,1,1,2,175.907737640408,9,6
21074,54,9,1-54-2021-009-02,2,2,1,2,172.943245407559,9,6
21342,54,12,1-54-2021-012-05,5,1,1,2,165.173561333659,9,6
21682,54,20,1-54-2021-020-05,5,1,1,2,160.478743542955,9,6
20667,59,4,1-59-2021-004-02,2,1,1,2,124.761054149874,6,6
23848,54,74,1-54-2021-074-07,7,1,1,2,853.674174522823,9,6
23995,54,77,1-54-2021-077-02,2,1,1,2,166.32418557544,9,6
23360,54,60,1-54-2021-060-09,9,1,1,2,388.3598522871,9,6
23460,54,63,1-54-2021-063-03,3,1,1,2,235.79871669543,9,6
22656,54,42,1-54-2021-042-04,4,1,1,2,182.127849892915,9,6
22401,54,35,1-54-2021-035-05,5,1,3,2,145.454151439287,9,6
22497,52,112,1-52-2021-112-04,4,1,1,2,69.2451713033293,12,6
20848,52,25,1-52-2021-025-05,5,1,1,2,21.8811839095746,12,6
20695,52,17,1-52-2021-017-08,8,1,3,2,61.9308607599738,12,6
20497,54,2,1-54-2021-002-08,8,1,1,2,539.042263166661,9,6
24134,54,80,1-54-2021-080-06,6,1,1,2,250.451394029081,9,6
24417,54,88,1-54-2021-088-03,3,1,1,2,320.216122599292,9,6
23401,52,157,1-52-2021-157-03,3,1,2,2,23.9026976809091,12,6
23577,52,167,1-52-2021-167-08,8,1,1,2,76.7703634690763,12,6
23724,52,176,1-52-2021-176-06,6,1,1,2,57.0167252508869,12,6
23226,52,146,1-52-2021-146-01,1,1,3,2,25.1488657447521,12,6
23401,52,157,1-52-2021-157-03,3,1,1,2,23.9026976809091,12,6
22337,52,105,1-52-2021-105-08,8,1,1,2,83.7157060141578,12,6
20353,52,1,1-52-2021-001-06,6,1,2,2,54.0863209418249,12,6
20482,52,6,1-52-2021-006-08,8,1,1,2,30.7221166012436,12,6
24245,52,202,1-52-2021-202-04,4,1,1,2,93.5926295034502,12,6
24381,52,212,1-52-2021-212-06,6,1,1,2,36.8015906793899,12,6
24159,52,196,1-52-2021-196-03,3,1,1,2,39.3854966992311,12,6
24161,52,198,1-52-2021-198-03,3,1,1,2,39.3854966992311,12,6
21651,20,44,1-20-2021-044-05,5,1,1,2,41.7682909515469,11,6
21651,20,44,1-20-2021-044-05,5,1,2,2,41.7682909515469,11,6
21832,20,50,1-20-2021-050-01,1,1,1,2,41.7944083524258,11,6
22036,26,72,1-26-2021-072-06,6,1,1,8,560.443183805343,10,6
21312,26,35,1-26-2021-035-05,5,1,2,8,32.835642502628,10,6
20800,26,18,1-26-2021-018-09,9,1,5,8,1236.36315927917,10,6
20872,33,3,1-33-2021-003-08,8,1,1,8,175.62812822258,12,6
20749,32,19,1-32-2021-019-05,5,1,1,8,74.4174451122111,7,6
23262,26,130,1-26-2021-130-03,3,1,1,8,175.9496709659,10,6
23356,33,22,1-33-2021-022-08,8,1,1,8,148.423604030959,12,6
22622,33,16,1-33-2021-016-05,5,1,2,8,27.3054487089249,12,6
22879,26,112,1-26-2021-112-04,4,1,1,8,1639.21272727845,10,6
23111,33,18,1-33-2021-018-03,3,1,1,8,112.678768363898,12,6
21831,26,61,1-26-2021-061-07,7,1,1,8,544.295506530928,10,6
24122,26,179,1-26-2021-179-05,5,1,1,8,15.6253384433449,10,6
24220,33,28,1-33-2021-028-09,9,1,3,8,1167.12743683399,12,6
23680,33,25,1-33-2021-025-06,6,3,1,8,88.2621053907382,12,6
23833,26,163,1-26-2021-163-04,4,1,3,8,1398.94874000736,10,6
23962,33,26,1-33-2021-026-04,4,1,1,8,941.708857909875,12,6
23523,26,144,1-26-2021-144-04,4,1,1,8,640.981175652571,10,6
24260,27,101,1-27-2021-101-04,4,1,1,8,251.272791875042,3,6
22267,32,74,1-32-2021-074-09,9,1,1,8,11546.2496543568,7,6
22568,12,25,1-12-2021-025-07,7,1,1,8,1129.58842026809,9,6
20475,33,1,1-33-2021-001-10,10,1,1,8,27.8376456600101,12,6
24396,26,195,1-26-2021-195-08,8,1,1,8,468.952207095502,10,6
24112,26,178,1-26-2021-178-04,4,1,1,8,409.157676103454,10,6
23198,29,74,1-29-2021-074-06,6,1,2,8,62.7489737638393,2,6
20912,24,23,1-24-2021-023-03,3,1,6,8,163.961872999551,1,6
24343,30,121,1-30-2021-121-07,7,1,1,8,2224.63138020465,10,6
22270,31,43,1-31-2021-043-03,3,1,1,8,268.571539244331,6,6
21952,32,65,1-32-2021-065-06,6,1,1,8,3432.12535940542,7,6
21824,15,59,1-15-2021-059-03,3,1,1,8,22.8505985566956,1,6
22184,19,87,1-19-2021-087-04,4,1,1,8,197.579008281252,9,6
24021,52,189,1-52-2021-189-05,5,1,1,8,30.2923620070332,12,6
23251,26,129,1-26-2021-129-01,1,1,1,8,16.1978920011732,10,6
22132,76,35,1-76-2021-035-04,4,1,5,8,37.2877005126404,3,6
21549,23,34,1-23-2021-034-05,5,1,2,8,79.5378796779388,5,6
22248,25,58,1-25-2021-058-01,1,1,1,8,46.2646390777131,2,6
20427,73,4,1-73-2021-004-09,9,1,1,8,444.417127030805,3,6
21611,16,34,1-16-2021-034-07,7,1,1,8,4252.88356051346,5,6
20609,48,5,1-48-2021-005-04,4,1,1,8,127.89990484681,12,6
21097,18,20,1-18-2021-020-09,9,1,4,8,1228.22394895578,6,6
24102,21,159,1-21-2021-159-03,3,1,4,8,58.6939592002799,11,6
24000,10,75,1-10-2021-075-06,6,1,1,8,1126.59138453406,4,6
21745,21,63,1-21-2021-063-01,1,1,1,8,36.3829532876423,11,6
21745,21,63,1-21-2021-063-01,1,1,3,8,36.3829532876423,11,6
21318,21,49,1-21-2021-049-10,10,1,3,8,8748.09646500213,11,6
21660,21,59,1-21-2021-059-08,8,1,1,8,410.701983395223,11,6
21053,21,35,1-21-2021-035-06,6,1,4,8,394.051387802879,11,6
21238,21,46,1-21-2021-046-05,5,1,1,8,36.3602175147571,11,6
23028,21,119,1-21-2021-119-03,3,1,4,8,145.75691188569,11,6
22806,21,111,1-21-2021-111-03,3,1,1,8,107.539752004771,11,6
22938,21,113,1-21-2021-113-02,2,1,4,8,37.6034726941277,11,6
22295,21,87,1-21-2021-087-08,8,1,4,8,349.473065433184,11,6
22635,21,97,1-21-2021-097-03,3,1,1,8,169.966042192257,11,6
22293,21,85,1-21-2021-085-04,4,1,5,8,1363.37952030739,11,6
23675,21,142,1-21-2021-142-08,8,1,2,8,324.310993708393,11,6
23835,21,148,1-21-2021-148-09,9,1,2,8,1019.09982773992,11,6
23268,21,125,1-21-2021-125-05,5,1,1,8,89.9087267080456,11,6
23592,21,136,1-21-2021-136-02,2,1,1,8,26.0362616921719,11,6
23672,21,139,1-21-2021-139-08,8,1,1,8,324.310993708393,11,6
23019,21,115,1-21-2021-115-01,1,1,1,8,36.3829532876423,11,6
21235,29,24,1-29-2021-024-07,7,1,1,8,152.726051792557,2,6
20399,21,2,1-21-2021-002-09,9,1,1,8,201.206242132422,11,6
20561,21,9,1-21-2021-009-04,4,1,1,8,397.226738013727,11,6
20563,21,11,1-21-2021-011-06,6,1,2,8,213.073384567573,11,6
20658,21,12,1-21-2021-012-01,1,1,1,8,11.8778693947207,11,6
23967,21,156,1-21-2021-156-03,3,1,1,8,151.856115076156,11,6
22038,29,43,1-29-2021-043-04,4,1,1,8,281.225537271375,2,6
22195,29,49,1-29-2021-049-06,6,1,1,8,130.802056461299,2,6
21480,20,33,1-20-2021-033-02,2,1,1,2,55.9656336770062,11,6
21582,20,40,1-20-2021-040-04,4,1,1,2,382.155765368965,11,6
20353,52,1,1-52-2021-001-06,6,1,1,2,54.0863209418249,12,6
23191,20,120,1-20-2021-120-08,8,1,3,2,54.2838812168175,11,6
23106,20,115,1-20-2021-115-08,8,1,1,2,112.301128974322,11,6
22617,20,88,1-20-2021-088-04,4,1,3,2,689.166007958666,11,6
22729,20,94,1-20-2021-094-03,3,1,1,2,137.693584713814,11,6
21973,20,57,1-20-2021-057-03,3,1,1,2,160.611592457206,11,6
22303,20,70,1-20-2021-070-10,10,1,1,2,3131.56598998495,11,6
20895,20,16,1-20-2021-016-07,7,1,1,2,823.446682720025,11,6
21067,20,22,1-20-2021-022-03,3,1,1,2,136.591111033797,11,6
24536,20,181,1-20-2021-181-01,1,1,1,2,53.9689880218836,11,6
24273,20,169,1-20-2021-169-03,3,1,1,2,152.956122781571,11,6
23821,20,146,1-20-2021-146-02,2,1,1,2,64.2264182327652,11,6
23107,20,116,1-20-2021-116-08,8,1,3,2,112.301128974322,11,6
22486,19,103,1-19-2021-103-05,5,1,1,2,47.5090336657469,9,6
21887,19,74,1-19-2021-074-08,8,1,1,2,110.082161386268,9,6
21398,19,52,1-19-2021-052-05,5,1,1,2,47.5090336657469,9,6
21560,19,60,1-19-2021-060-09,9,1,3,2,286.533072342096,9,6
20880,19,28,1-19-2021-028-04,4,1,1,2,258.603158138068,9,6
20494,10,7,1-10-2021-007-09,9,1,1,2,1173.09491426545,4,6
23181,19,128,1-19-2021-128-07,7,1,1,2,661.618792770962,9,6
23184,19,131,1-19-2021-131-08,8,1,1,2,120.754171994269,9,6
23218,19,133,1-19-2021-133-04,4,1,1,2,263.745751304814,9,6
22564,19,104,1-19-2021-104-04,4,1,3,2,403.66295813977,9,6
22750,19,113,1-19-2021-113-08,8,2,1,2,82.3773758929442,9,6
22975,19,120,1-19-2021-120-02,2,1,1,2,47.1230765782335,9,6
24299,19,186,1-19-2021-186-04,4,1,1,2,442.841554609789,9,6
24070,19,175,1-19-2021-175-08,8,1,1,2,197.961479333402,9,6
